P06731	Gene::1048	1994
P10635	Gene::1565	199
P26664	Gene::drugbank:BE0003427	23716
Q14654	Gene::3767	1850
P50440	Gene::2628	1454
Q53547	Gene::drugbank:BE0003048	22422
Q9UN19	Gene::27071	1524
P21333	Gene::2316	18
Q8WYK2	Gene::122953	29792
Q9UK17	Gene::3752	616
P48544	Gene::3762	2080
Q14534	Gene::6713	2277
P65389	Gene::drugbank:BE0003313	23272
Q8N159	Gene::162417	1566
Q9Y663	Gene::9955	4560
Q96KS0	Gene::112398	740
Q44532	Gene::drugbank:BE0002964	22243
P19784	Gene::1459	84
Q03181	Gene::5467	882
Q6NUS8	Gene::133688	5691
Q08460	Gene::16531	35171
P10632	Gene::1558	2071
P54820	Gene::drugbank:BE0003052	22442
Q2LU76	Gene::drugbank:BE0004309	21845
Q9P2K8	Gene::440275	24929
P21912	Gene::6390	431
P54997	Gene::drugbank:BE0003956	24032
P29827	Gene::drugbank:BE0003352	23446
P07947	Gene::7525	1116
P41145	Gene::4986	807
P37698	Gene::drugbank:BE0001335	20872
P45510	Gene::drugbank:BE0001311	21012
P01563	Gene::3440	24989
Q9R5V5	Gene::drugbank:BE0001676	22770
Q8WUI4	Gene::51564	878
P11226	Gene::4153	400
P32119	Gene::7001	981
P12236	Gene::293	308
P21728	Gene::1812	257
P46459	Gene::4905	1562
Q7Z2W7	Gene::79054	2282
Q9UBN7	Gene::10013	139
Q9FD87	Gene::drugbank:BE0002703	21449
P03369	Gene::drugbank:BE0000787	21703
Q02221	Gene::1339	765
Q86YV6	Gene::340156	24953
Q9ZAG3	Gene::drugbank:BE0001865	21887
Q00653	Gene::4791	635
P95276	Gene::drugbank:BE0003964	24041
P23368	Gene::4200	1369
P07097	Gene::drugbank:BE0001422	21159
Q02641	Gene::782	1196
P11546	Gene::drugbank:BE0001435	21575
O60939	Gene::6327	2167
P00800	Gene::drugbank:BE0003783	21179
P22455	Gene::2264	163
P41240	Gene::1445	30
O15169	Gene::8312	1527
P06008	Gene::drugbank:BE0003850	23043
Q99470	Gene::6388	1836
P0A076	Gene::drugbank:BE0001964	22894
D2YW37	Gene::drugbank:BE0004079	24164
Q5JAM2	Gene::211	372
Q01668	Gene::776	1905
Q9UDW1	Gene::29796	1557
P07864	Gene::3948	966
Q02761	Gene::drugbank:BE0003884	22286
Q59FW3	Gene::drugbank:BE0003867	24009
P25929	Gene::4886	10358
P04070	Gene::5624	9
P33673	Gene::drugbank:BE0001697	20834
P04377	Gene::drugbank:BE0001952	23105
Q9UNP4	Gene::8869	23714
Q99519	Gene::4758	1259
Q15238	Gene::5673	7136
P49019	Gene::8843	5450
Q46079	Gene::drugbank:BE0001329	21118
P01019	Gene::183	803
Q02750	Gene::5604	384
P46734	Gene::5606	10101
P0ABE7	Gene::drugbank:BE0001998	21469
Q8WWG9	Gene::23704	53628
P41143	Gene::4985	805
Q9KG76	Gene::drugbank:BE0002737	21646
Q16515	Gene::40	1195
O85361	Gene::drugbank:BE0003173	22753
Q04771	Gene::90	897
P01591	Gene::3512	2281
Q06481	Gene::334	1038
Q9HBH9	Gene::2872	24950
P11684	Gene::7356	929
Q16602	Gene::10203	1899
P08842	Gene::412	2073
P04040	Gene::847	863
P0AEB3	Gene::drugbank:BE0002475	20820
Q9KIE5	Gene::drugbank:BE0002985	22269
Q9WWU5	Gene::drugbank:BE0003185	24058
P18405	Gene::6715	3812
P54368	Gene::4946	672
Q9HBH5	Gene::57665	2280
Q6IQ20	Gene::222236	2197
P62508	Gene::2104	1697
Q9S427	Gene::drugbank:BE0003003	23609
P16591	Gene::2241	24930
P43353	Gene::221	1427
Q00535	Gene::1020	656
O34002	Gene::drugbank:BE0002690	21303
P30613	Gene::5313	1563
Q9NPC2	Gene::51305	2031
O14874	Gene::10295	1784
Q7ZJM1	Gene::drugbank:BE0004855	23792
Q06187	Gene::695	138
Q9BZX2	Gene::7371	1356
P04293	Gene::2703462	54191
P11387	Gene::7150	737
P48443	Gene::6258	242
P40933	Gene::3600	1802
Q9H244	Gene::64805	1149
Q8GR64	Gene::drugbank:BE0002909	22329
P50453	Gene::5272	2065
P41146	Gene::4987	1866
P32322	Gene::5831	1052
P27708	Gene::790	299
P08700	Gene::3562	1041
Q92506	Gene::7923	1364
O14958	Gene::845	24718
P09142	Gene::drugbank:BE0004235	24388
Q14831	Gene::2917	2001
P54802	Gene::4669	1879
O75469	Gene::8856	1023
P12499	Gene::drugbank:BE0001342	21135
Q03736	Gene::drugbank:BE0004056	22665
Q9UGN5	Gene::10038	513
P10915	Gene::1404	1790
O43677	Gene::4717	7719
Q16831	Gene::7378	2211
Q02768	Gene::drugbank:BE0004428	20814
P32238	Gene::886	957
P23743	Gene::1606	2238
Q47764	Gene::drugbank:BE0002686	21299
Q9H2G2	Gene::9748	1912
Q51990	Gene::drugbank:BE0003035	22363
P03886	Gene::4535	1652
Q6IBS8	Gene::drugbank:BE0002160	20574
P48507	Gene::2730	1765
P62913	Gene::6135	43
O94788	Gene::8854	2074
P20823	Gene::6927	1515
Q92934	Gene::572	319
Q45697	Gene::drugbank:BE0001313	21122
P36021	Gene::6567	1125
Q5TDP6	Gene::51557	4604
P47872	Gene::6344	12397
Q99707	Gene::4548	590
P49257	Gene::3998	20535
P00709	Gene::3906	545
P07942	Gene::3912	13746
P48050	Gene::3761	538
O15530	Gene::5170	253
Q99624	Gene::10991	2086
Q7SID9	Gene::drugbank:BE0002774	22252
P01106	Gene::4609	10109
P27338	Gene::4129	172
Q12809	Gene::3757	280
P19105	Gene::10627	850
Q9H3Y6	Gene::6725	12781
P30793	Gene::2643	556
P52664	Gene::drugbank:BE0003189	22814
Q15788	Gene::8648	239
Q14103	Gene::3184	316
O92972	Gene::drugbank:BE0004389	24631
P32927	Gene::1439	117
Q5JTZ9	Gene::57505	1234
Q7SIG1	Gene::drugbank:BE0002837	21988
P13843	Gene::drugbank:BE0000686	20566
Q92793	Gene::1387	625
Q81VW8	Gene::drugbank:BE0003133	22650
P37108	Gene::6727	811
Q53ET4	Gene::drugbank:BE0002154	20568
P51857	Gene::6718	2155
Q59675	Gene::drugbank:BE0003068	22509
P52197	Gene::drugbank:BE0001937	22968
P41595	Gene::3357	1985
P09237	Gene::4316	1875
P41743	Gene::5584	532
P34896	Gene::6470	1215
P30301	Gene::4284	21744
O33199	Gene::drugbank:BE0002669	21256
P29275	Gene::136	796
Q9LAK3	Gene::drugbank:BE0002073	22521
O15270	Gene::9517	2134
P07944	Gene::drugbank:BE0001904	21733
Q59325	Gene::drugbank:BE0002818	21937
P40238	Gene::4352	1712
Q9P2E9	Gene::6238	1053
Q96I15	Gene::51540	1968
P42766	Gene::11224	93
Q9XB61	Gene::drugbank:BE0002807	21864
O75908	Gene::8435	1753
P48547	Gene::3746	1204
P62736	Gene::59	953
P14324	Gene::2224	358
P49902	Gene::22978	1825
P39748	Gene::2237	1271
Q51792	Gene::drugbank:BE0001548	21415
Q07021	Gene::708	78
P55408	Gene::962274	63538
P23415	Gene::2741	2035
P49354	Gene::2339	1441
Q16552	Gene::3605	9671
P03302	Gene::drugbank:BE0004148	22327
O43772	Gene::788	649
Q25634	Gene::drugbank:BE0009555	24765
P23904	Gene::drugbank:BE0001654	21659
P16753	Gene::drugbank:BE0001331	21252
Q9UBS5	Gene::2550	1304
Q5R2K6	Gene::drugbank:BE0009164	24781
O14957	Gene::10975	1593
P04114	Gene::338	10228
P17813	Gene::2022	12940
P27824	Gene::821	7
P50406	Gene::3362	2168
P18085	Gene::378	1466
Q13393	Gene::5337	1691
P32745	Gene::6753	1398
P14780	Gene::4318	1482
Q9Y2Q0	Gene::10396	4044
Q9Y6J6	Gene::9992	42073
P24385	Gene::595	287
P43115	Gene::5733	723
Q9Y463	Gene::9149	12003
Q08426	Gene::1962	1969
Q02643	Gene::2692	891
P11926	Gene::4953	669
O14965	Gene::6790	313
P17252	Gene::5578	140
O95881	Gene::51060	865
P53671	Gene::3985	24934
P60355	Gene::drugbank:BE0002762	22819
P45494	Gene::drugbank:BE0001606	22466
P81040	Gene::drugbank:BE0003055	22445
Q6PYX1	Gene::drugbank:BE0004339	24531
P0C1U9	Gene::drugbank:BE0008383	20708
P31930	Gene::7384	207
O15392	Gene::332	404
P20701	Gene::3683	1973
P56385	Gene::521	1348
P30101	Gene::2923	639
P42262	Gene::2891	911
P55072	Gene::7415	221
P12429	Gene::306	2067
O14618	Gene::9973	967
P24300	Gene::drugbank:BE0001225	20583
O07347	Gene::drugbank:BE0001792	21190
O00469	Gene::5352	995
Q14524	Gene::6331	2264
P05451	Gene::5967	1776
O60931	Gene::1497	1579
P22033	Gene::4594	1367
O91734	Gene::drugbank:BE0004230	24385
P45452	Gene::4322	1615
P29894	Gene::drugbank:BE0004354	24576
P78356	Gene::8396	24961
Q15102	Gene::5050	1252
P31645	Gene::6532	603
P19438	Gene::7132	146
P83453	Gene::drugbank:BE0001962	22916
P08263	Gene::2938	767
Q8VP84	Gene::drugbank:BE0002489	20861
P82251	Gene::11136	2191
P25311	Gene::563	231
Q54276	Gene::drugbank:BE0004374	23325
P62269	Gene::6222	47
P08100	Gene::6010	1528
P0A1X3	Gene::drugbank:BE0001673	23088
P61278	Gene::6750	1281
Q16665	Gene::3091	317
Q8NET8	Gene::162514	2329
Q16832	Gene::4921	1070
Q9Y678	Gene::22820	1643
P18509	Gene::116	1481
Q14697	Gene::23193	653
P24024	Gene::drugbank:BE0000312	20637
Q9H2M3	Gene::23743	1808
Q13363	Gene::1487	871
Q16740	Gene::8192	367
Q6UWM7	Gene::197021	4435
P14868	Gene::1615	559
P43005	Gene::6505	1409
Q3JWH7	Gene::drugbank:BE0004307	21843
P0A433	Gene::drugbank:BE0001535	21418
Q14624	Gene::3700	1287
Q12852	Gene::7786	12902
O60603	Gene::7097	1420
Q56268	Gene::drugbank:BE0001699	23161
P08779	Gene::3868	772
P11511	Gene::1588	1704
Q12756	Gene::547	1018
Q01082	Gene::6711	247
O15923	Gene::drugbank:BE0003078	22525
Q86Y39	Gene::126328	781
P05546	Gene::3053	1779
P28065	Gene::5698	1846
P32427	Gene::drugbank:BE0003271	23157
Q6FHJ7	Gene::6424	1035
O00408	Gene::5138	2322
P22607	Gene::2261	643
P20039	Gene::3123	13322
O60494	Gene::8029	928
P03897	Gene::4537	1941
P04632	Gene::826	744
P20273	Gene::933	10331
P26137	Gene::drugbank:BE0004063	24151
P0A017	Gene::drugbank:BE0004138	24242
P43080	Gene::2978	2190
P40394	Gene::131	2174
P35626	Gene::157	1970
P13827	Gene::drugbank:BE0009218	24834
A0A024R8I1	Gene::drugbank:BE0009351	20668
Q60393	Gene::drugbank:BE0009357	25018
Q94655	Gene::drugbank:BE0002981	22265
Q9P2J5	Gene::51520	608
P54762	Gene::2047	11091
P25391	Gene::284217	14874
P49419	Gene::501	933
P07602	Gene::5660	1129
Q15393	Gene::23450	1419
Q07982	Gene::drugbank:BE0001552	21615
P18510	Gene::3557	12408
P40943	Gene::drugbank:BE0003070	21674
Q05901	Gene::1142	1734
P34932	Gene::3308	627
Q07912	Gene::10188	1182
P26196	Gene::1656	1340
P19099	Gene::1585	1832
Q9Y6M4	Gene::1456	1416
P22676	Gene::794	24730
P80404	Gene::18	463
P17213	Gene::671	2369
P02753	Gene::5950	1299
Q693P7	Gene::drugbank:BE0003438	20597
O15146	Gene::4593	24951
P16152	Gene::873	1301
P62917	Gene::6132	68
Q9ZEU2	Gene::drugbank:BE0002830	21665
Q14457	Gene::8678	161
P0C0J0	Gene::drugbank:BE0002024	21977
P04279	Gene::6406	1485
O94956	Gene::11309	1561
Q96Q40	Gene::65061	482
P53609	Gene::5229	1577
P33261	Gene::1557	211
B4YQT9	Gene::drugbank:BE0008384	20712
P35368	Gene::147	1661
P17931	Gene::3958	931
Q9Y2K2	Gene::23387	10426
O00182	Gene::3965	1457
P43133	Gene::drugbank:BE0001346	21020
Q969V6	Gene::57591	1240
Q16620	Gene::4915	1185
P07477	Gene::5644	741
P16930	Gene::2184	1966
Q9NUB1	Gene::84532	1946
Q9UBL9	Gene::22953	14432
P12004	Gene::5111	655
O00519	Gene::2166	1956
Q9NVS9	Gene::55163	1812
P10875	Gene::drugbank:BE0000283	20669
P00403	Gene::4513	224
O14763	Gene::8795	10158
P07195	Gene::3945	889
O43681	Gene::439	564
P24630	Gene::drugbank:BE0001561	21360
Q6WRI0	Gene::285313	1718
P09429	Gene::3146	586
P0C6X7	Gene::drugbank:BE0003801	23960
P16088	Gene::drugbank:BE0001400	21139
Q8RLY5	Gene::drugbank:BE0002706	20593
Q96MA6	Gene::158067	2092
P29590	Gene::5371	885
P02795	Gene::4502	2173
P09598	Gene::drugbank:BE0001560	21500
Q47NK3	Gene::drugbank:BE0003145	22704
P35913	Gene::5158	9972
P50921	Gene::drugbank:BE0001889	21947
P50613	Gene::1022	736
Q16222	Gene::6675	2000
Q70AC7	Gene::drugbank:BE0001641	21884
P12081	Gene::3035	1591
P30872	Gene::6751	1280
Q9X5N2	Gene::drugbank:BE0003194	22818
P27142	Gene::drugbank:BE0001254	20952
Q86UE8	Gene::11011	24904
P36896	Gene::91	1021
P16050	Gene::246	2207
Q6UX15	Gene::143903	2331
P49368	Gene::7203	326
P48729	Gene::1452	14521
Q9GPQ4	Gene::drugbank:BE0003286	23201
Q9NPD5	Gene::28234	3166
P35590	Gene::7075	12534
O75880	Gene::6341	506
P09693	Gene::917	9604
P36507	Gene::5605	642
Q9Y285	Gene::2193	1684
P00480	Gene::5009	2098
Q8GMG0	Gene::drugbank:BE0003755	23838
Q8NI60	Gene::56997	24894
Q9H4B7	Gene::81027	1190
P13727	Gene::5553	20532
Q9P2R7	Gene::8803	1232
P23677	Gene::3706	315
Q86WA6	Gene::670	1264
Q9NZ42	Gene::55851	1463
O95255	Gene::368	16
Q9NWM0	Gene::54498	1867
P51172	Gene::6339	1081
Q9UBT6	Gene::51426	1261
P19823	Gene::3698	845
Q5NUL3	Gene::338557	3615
Q8GBW6	Gene::drugbank:BE0001780	22961
Q6PIU1	Gene::27012	14290
Q9ULC6	Gene::29943	2064
Q9UN76	Gene::11254	4647
P14416	Gene::1813	1650
P81989	Gene::drugbank:BE0001623	22137
P27915	Gene::drugbank:BE0002813	23299
Q60FT7	Gene::drugbank:BE0003622	20703
Q7Z3Y4	Gene::drugbank:BE0004119	24218
Q96DB2	Gene::79885	9498
Q01362	Gene::2206	13348
Q4ZHU6	Gene::drugbank:BE0003429	20810
Q9UHI5	Gene::23428	2308
Q16836	Gene::3033	699
P22619	Gene::drugbank:BE0004355	24577
O31410	Gene::drugbank:BE0001645	23179
P22888	Gene::3973	1981
P07101	Gene::7054	311
P16220	Gene::1385	295
Q9Y6Y9	Gene::23643	2047
P68366	Gene::7277	147
Q8TAE7	Gene::170850	11813
P20261	Gene::drugbank:BE0001696	21989
Q15116	Gene::5133	10448
Q4KH25	Gene::drugbank:BE0004184	23061
P11142	Gene::3312	244
P00374	Gene::1719	1545
P46059	Gene::6564	1473
P0C2S5	Gene::drugbank:BE0002059	21651
P27693	Gene::drugbank:BE0001418	21253
P04798	Gene::1543	1710
O75340	Gene::10016	998
P10589	Gene::7025	1016
Q9P0L2	Gene::4139	9360
P0A3M5	Gene::drugbank:BE0000142	20818
O95665	Gene::23620	7176
P35270	Gene::6697	1504
Q99712	Gene::3772	42026
O14964	Gene::9146	150
P49336	Gene::1024	1163
P11474	Gene::2101	1003
Q91RS4	Gene::drugbank:BE0004004	23765
P41022	Gene::drugbank:BE0004010	22071
P21283	Gene::528	1694
P14866	Gene::3191	168
Q9NY65	Gene::51807	1532
P23975	Gene::6530	1759
Q9P2W7	Gene::27087	2366
Q9Y2H1	Gene::23012	24899
Q9Y4K4	Gene::11183	12438
P09668	Gene::1512	1736
O95749	Gene::9453	1111
P04015	Gene::drugbank:BE0001685	23200
P48051	Gene::3763	1494
P25774	Gene::1520	2100
P27487	Gene::1803	1828
O14757	Gene::1111	1034
P28221	Gene::3352	2165
P06401	Gene::5241	1000
Q6ZQY3	Gene::339896	4421
P02675	Gene::2244	1217
P29813	Gene::drugbank:BE0004231	24386
Q16512	Gene::5585	12861
P27635	Gene::6134	29
P21549	Gene::189	710
Q9Y2Z4	Gene::51067	1228
P49765	Gene::7423	10998
Q6N063	Gene::79676	2314
Q16651	Gene::5652	2236
P22792	Gene::1370	1741
Q16348	Gene::6565	2147
Q96G91	Gene::5032	2348
Q05315	Gene::1178	2338
Q15139	Gene::5587	10941
P06608	Gene::drugbank:BE0001532	21507
Q13470	Gene::8711	24905
Q7Z2Z2	Gene::79631	2260
P50135	Gene::3176	771
P80075	Gene::6355	2036
P53597	Gene::8802	1166
Q7SIB1	Gene::drugbank:BE0002744	21718
P19021	Gene::5066	696
P51580	Gene::7172	1780
Q16698	Gene::1666	1102
Q5VZ30	Gene::2572	261
P68133	Gene::58	952
P49424	Gene::drugbank:BE0001911	21917
P00137	Gene::drugbank:BE0003054	22444
P10646	Gene::7035	9733
Q8Q3H0	Gene::drugbank:BE0003339	23383
P26789	Gene::drugbank:BE0003925	22072
P29723	Gene::drugbank:BE0001895	22055
P15587	Gene::drugbank:BE0001330	21642
Q07011	Gene::3604	12839
Q12908	Gene::6555	2307
Q15596	Gene::10499	745
P50747	Gene::3141	2054
P06744	Gene::2821	415
P31939	Gene::471	1136
P21291	Gene::1465	1313
P55769	Gene::4809	46
O14746	Gene::7015	166
P06400	Gene::5925	9956
P05067	Gene::351	111
P48764	Gene::6550	13114
P32320	Gene::978	729
O14818	Gene::5688	908
Q9KEI9	Gene::drugbank:BE0004032	24123
Q9UL54	Gene::9344	1418
P04234	Gene::915	9801
P78540	Gene::384	1193
Q9NYR8	Gene::50700	1550
P80294	Gene::4496	13494
Q9NZD4	Gene::51327	1502
P30519	Gene::3163	226
P20061	Gene::6947	4571
P30520	Gene::159	363
P11230	Gene::1140	1200
P94182	Gene::drugbank:BE0002794	21802
P67870	Gene::1460	469
O95382	Gene::9064	24939
P49327	Gene::2194	549
P18925	Gene::drugbank:BE0002965	22245
P05771	Gene::5579	1148
P29597	Gene::7297	426
P22869	Gene::drugbank:BE0003331	23372
P24347	Gene::4320	2334
Q16613	Gene::15	254
P18825	Gene::152	1514
Q08493	Gene::5143	2325
Q9NRH2	Gene::54861	24974
P39135	Gene::drugbank:BE0002687	21300
P46072	Gene::drugbank:BE0001226	20884
P00438	Gene::drugbank:BE0001523	21362
P24311	Gene::1349	1542
O95954	Gene::10841	2365
P36897	Gene::7046	743
P61927	Gene::6167	1724
O67987	Gene::drugbank:BE0001976	22785
P36542	Gene::509	517
P32890	Gene::drugbank:BE0001477	21491
P50391	Gene::5540	1917
P15531	Gene::4830	370
P07360	Gene::733	2195
P24941	Gene::1017	55
P02743	Gene::325	1314
B7JA91	Gene::drugbank:BE0004306	21842
P16389	Gene::3737	1362
Q9NR28	Gene::56616	1465
Q9UMX2	Gene::51686	1628
O00187	Gene::10747	396
P00414	Gene::4514	1552
P47712	Gene::5321	1104
P60484	Gene::5728	71
P35963	Gene::drugbank:BE0001265	20962
Q9NSE4	Gene::55699	1376
O43193	Gene::2862	890
P49585	Gene::5130	954
Q13443	Gene::8754	9350
Q93088	Gene::635	2357
P07550	Gene::154	518
Q96S37	Gene::116085	1008
P37840	Gene::6622	142
O43708	Gene::2954	1288
P11498	Gene::5091	662
P03472	Gene::drugbank:BE0001667	21805
P05186	Gene::249	1629
P0A3S0	Gene::drugbank:BE0001841	23251
O14735	Gene::10423	1407
P51003	Gene::10914	880
Q9BVM4	Gene::87769	4115
P18846	Gene::466	20785
Q9NYL2	Gene::51776	1688
O15547	Gene::9127	62419
P06702	Gene::6280	1300
P61313	Gene::6138	58
P49589	Gene::833	835
P23467	Gene::5787	1458
P07204	Gene::7056	1412
P21926	Gene::928	1923
Q9Y271	Gene::10800	2042
Q96L21	Gene::140801	92
O43272	Gene::5625	606
P35858	Gene::3483	2242
P17658	Gene::3742	2020
Q59GM9	Gene::drugbank:BE0002156	20570
P14262	Gene::drugbank:BE0001955	22203
Q53119	Gene::drugbank:BE0004015	24111
O60733	Gene::8398	1162
P17980	Gene::5702	1387
Q13526	Gene::5300	877
Q00975	Gene::774	1511
Q45515	Gene::drugbank:BE0001715	22799
Q8TCU5	Gene::116443	2129
P08235	Gene::4306	1024
Q96KG9	Gene::57410	23522
P00147	Gene::drugbank:BE0002563	21068
O31168	Gene::drugbank:BE0003176	22786
Q9ULU8	Gene::8618	24726
P00739	Gene::3250	2130
P51957	Gene::6787	24956
P13568	Gene::drugbank:BE0009167	24784
P07355	Gene::302	81
P55011	Gene::6558	1600
Q9NPB1	Gene::56953	1108
P06126	Gene::909	13230
P04075	Gene::226	441
Q8GN86	Gene::drugbank:BE0003171	22738
P78559	Gene::4130	1321
P04792	Gene::3315	420
Q9ZB17	Gene::drugbank:BE0002844	21643
Q7RTV2	Gene::221357	1558
Q8WX39	Gene::392399	4052
Q13164	Gene::5598	14421
Q9HC29	Gene::64127	915
P16932	Gene::drugbank:BE0001506	21348
Q9Y6I3	Gene::29924	340
Q01718	Gene::4158	2170
P24158	Gene::5657	12111
P04587	Gene::drugbank:BE0004120	24219
P61626	Gene::4069	1486
P05896	Gene::drugbank:BE0001781	23083
P04585	Gene::155348	32246
Q99542	Gene::4327	2269
O15067	Gene::5198	557
P01270	Gene::5741	1722
P02776	Gene::5196	20546
Q15569	Gene::7016	24902
O95622	Gene::111	291
P24752	Gene::38	573
P54317	Gene::5408	2364
P22897	Gene::4360	24681
Q9UGM1	Gene::55584	1431
Q9NSD5	Gene::6540	3139
P02708	Gene::1134	1717
Q99500	Gene::1903	10580
P23416	Gene::2742	2012
Q9RA47	Gene::drugbank:BE0002973	22257
Q72874	Gene::drugbank:BE0004854	20608
Q8WXS5	Gene::59283	69735
O00299	Gene::1192	980
Q14541	Gene::3174	1894
P05452	Gene::7123	1679
P09601	Gene::3162	213
Q07075	Gene::2028	802
P01042	Gene::3827	1460
Q9UIK4	Gene::23604	24924
P52700	Gene::drugbank:BE0003355	21340
Q15493	Gene::9104	1627
P49760	Gene::1196	24922
Q5L1E2	Gene::drugbank:BE0003741	23808
P04264	Gene::3848	779
P10826	Gene::5915	235
P63096	Gene::2770	806
P04035	Gene::3156	330
Q9H2X9	Gene::57468	2354
P54646	Gene::5563	12511
Q92952	Gene::3780	1328
O75330	Gene::3161	1730
O75716	Gene::8576	24975
A0A068JFB7	Gene::drugbank:BE0009746	24981
P0DP24	Gene::808	24728
Q9BZV3	Gene::50939	7241
P09172	Gene::1621	1677
Q9X757	Gene::drugbank:BE0009745	24982
P03437	Gene::drugbank:BE0002868	24152
Q96GD0	Gene::57026	2045
P42858	Gene::3064	159
Q9KB30	Gene::drugbank:BE0003069	22510
O00180	Gene::3775	1926
P10415	Gene::596	265
P18031	Gene::5770	748
Q9LCC8	Gene::drugbank:BE0004262	22946
Q93PP9	Gene::drugbank:BE0001711	24698
P30038	Gene::8659	862
P00746	Gene::1675	1501
Q12866	Gene::10461	1186
P10997	Gene::3375	1737
Q15080	Gene::4689	41616
P03176	Gene::24271467	31621
P02656	Gene::345	2140
P27815	Gene::5141	11
P08048	Gene::7544	1822
O75380	Gene::4726	489
Q9Y2Q3	Gene::373156	1227
P22694	Gene::5567	80
P35225	Gene::3596	12224
O60502	Gene::10724	1218
Q15637	Gene::7536	646
P06478	Gene::drugbank:BE0000514	20636
P12724	Gene::6037	1110
O75879	Gene::5188	1366
P41968	Gene::4159	10432
P43681	Gene::1137	1213
Q8NFD2	Gene::255239	24912
Q59H18	Gene::51086	24906
P04155	Gene::7031	1903
Q4W8W1	Gene::drugbank:BE0002335	20590
P30837	Gene::219	1333
P83794	Gene::drugbank:BE0002474	23405
P07110	Gene::drugbank:BE0003977	23051
P51692	Gene::6777	859
P61604	Gene::3336	457
Q66282	Gene::drugbank:BE0004227	24382
P03950	Gene::283	652
P29460	Gene::3593	5854
Q07864	Gene::5426	565
P28066	Gene::5686	1336
P49281	Gene::4891	15088
P20132	Gene::10993	2302
Q13936	Gene::775	260
P23378	Gene::2731	366
P24425	Gene::drugbank:BE0001929	22414
P63208	Gene::6500	738
Q9UM01	Gene::9056	5829
Q8NW68	Gene::drugbank:BE0001923	22478
O43741	Gene::5565	468
Q9NYV7	Gene::50833	5846
P34995	Gene::5731	722
Q13315	Gene::472	631
Q5L2G3	Gene::drugbank:BE0000620	20779
O75460	Gene::2081	1681
P27914	Gene::drugbank:BE0001569	23298
Q8YWS4	Gene::drugbank:BE0002728	21594
Q01234	Gene::drugbank:BE0003031	22390
P14598	Gene::653361	14862
Q6GJI1	Gene::drugbank:BE0002381	23599
Q9UBX1	Gene::8722	661
Q6GI75	Gene::drugbank:BE0004347	24558
P08243	Gene::440	550
Q99571	Gene::5025	1848
Q81JF8	Gene::drugbank:BE0009125	24557
P41238	Gene::339	39868
P05154	Gene::5104	22
Q13639	Gene::3360	2310
Q70Z44	Gene::200909	1139
O60895	Gene::10266	1901
O75762	Gene::8989	2301
P17612	Gene::5566	24
P00138	Gene::drugbank:BE0002942	22194
P09848	Gene::3938	895
O43676	Gene::4709	523
Q9HAB3	Gene::79581	2359
P51687	Gene::6821	1210
P58558	Gene::drugbank:BE0002988	22273
Q9HCR9	Gene::50940	6008
P31151	Gene::6278	677
P13611	Gene::1462	1859
Q9UQ05	Gene::23415	9962
P36894	Gene::657	13410
O96000	Gene::4716	491
P01589	Gene::3559	9596
Q9Y4W6	Gene::10939	509
P08253	Gene::4313	1510
Q9UNN8	Gene::10544	2175
P17812	Gene::1503	428
Q96GD4	Gene::9212	792
Q7Z406	Gene::79784	849
Q99870	Gene::drugbank:BE0008661	20596
Q8IVH8	Gene::8491	24942
Q15111	Gene::5334	2319
P37173	Gene::7048	1115
Q9Y5N1	Gene::11255	1642
Q9NXG6	Gene::54681	703
P06435	Gene::drugbank:BE0009327	23791
Q32P28	Gene::64175	860
P56937	Gene::51478	994
Q13426	Gene::7518	1892
P16099	Gene::drugbank:BE0003033	22360
P15879	Gene::drugbank:BE0001472	21440
Q9BRS2	Gene::83732	24966
P16788	Gene::drugbank:BE0003484	23762
O15439	Gene::10257	2254
O15145	Gene::10094	323
P21462	Gene::2357	2205
O14832	Gene::5264	1
Q8GB52	Gene::drugbank:BE0003047	22421
P06703	Gene::6277	821
Q96AE4	Gene::8880	1057
Q13698	Gene::779	2029
Q96D53	Gene::79934	9099
P60327	Gene::drugbank:BE0001323	21090
P04584	Gene::drugbank:BE0001732	21715
P62750	Gene::6147	50
P35237	Gene::5269	20547
Q96EN8	Gene::55034	390
Q99720	Gene::10280	2114
Q9Y5K3	Gene::9468	951
P14207	Gene::2350	4098
P41180	Gene::846	333
P05981	Gene::3249	708
P26010	Gene::3695	11207
P72181	Gene::drugbank:BE0001802	22433
P04164	Gene::drugbank:BE0001805	22112
O00591	Gene::2568	3235
O14792	Gene::9957	1810
Q5T6L4	Gene::445	598
P96945	Gene::drugbank:BE0002699	21369
P08686	Gene::1589	5099
P10412	Gene::3008	27
O14939	Gene::5338	734
Q8N1C3	Gene::2565	2229
P08670	Gene::7431	329
P49821	Gene::4723	212
P78536	Gene::6868	816
P34096	Gene::6038	2066
Q6IA69	Gene::55191	2241
P15289	Gene::410	1623
P53779	Gene::5602	1099
O15496	Gene::8399	1189
P04183	Gene::7083	28
P08692	Gene::drugbank:BE0001321	21044
P51575	Gene::5023	12843
Q59288	Gene::drugbank:BE0001416	21119
P26660	Gene::drugbank:BE0001729	22507
O82839	Gene::drugbank:BE0002713	21496
Q99814	Gene::2034	25061
Q9RN68	Gene::drugbank:BE0002872	22447
P05787	Gene::3856	776
P18465	Gene::3106	1705
P29965	Gene::959	11234
P17544	Gene::11016	51113
Q4U2R8	Gene::9356	1799
O43837	Gene::3420	1370
